injection,structure_id,experiment_id,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
1097,557,175106769,3,629950335,False,0.998804330825806,7350,6890,6600,0.0401709556185712,0.165462857955267,229.544316662176,1387.28606225473,0.0261791313109375,70042460160,129157200,29647301216,21370719.4375,0.15821757
1097,576073704,175106769,1,629945727,False,0.720312416553497,6430,5850,4980,0.0294835733826783,0.162684291601181,155.243087768555,954.259826660156,0.019214238925,41656655872,96414304,14967654400,15685093,0.1181075224
1097,263,175106769,3,629949990,False,0.886432230472565,5140,6400,6260,0.0272692188327527,0.174153653523873,250.102237012067,1436.10100593028,0.017771159525,48662090752,83300400,20833616384,14507069,0.10204299
1097,126,175106769,3,629949698,False,0.761712312698364,7450,7090,6150,0.0252647589186917,0.119896913263076,117.099617456214,976.669159107339,0.01646486699375,40123643904,112102200,13127124736,13440707.75,0.137325195
1097,980,175106769,3,629951492,False,0.968643844127655,7730,6250,6180,0.0546303352665656,0.24424969534999,374.935019539621,1535.04805401034,0.035602208075,90715351040,118989000,44613143040,29063027,0.145761525
1097,88,175106769,2,629945843,False,1,5880,6390,6240,0.586079902860568,0.990049660205841,5504.4287109375,5559.75,0.3819441808,1736609906688,314924768,1733480939520,311791168,0.3857828408
1097,290,175106769,2,629948303,False,1,6310,6270,6500,1.1503826175302,0.249278065996773,669.56947507647,2686.0344587443,0.7496963201,2326421017472,2455077600,1643845019904,611996996,3.00747006
1097,133,175106769,3,629949720,False,1,5760,6860,5720,0.034206428490922,0.136944512173096,148.897914559553,1087.28646512938,0.022292090625,52578137088,132883200,19786031360,18197625,0.16278192
1097,523,175106769,3,629950314,False,1,5760,6060,6310,0.185303616776564,0.197170008975133,300.961817058974,1526.4076855468,0.1207610733,315852013568,499976992,150473984000,98580468,0.6124718152
1097,88,175106769,3,629949578,False,1,5880,6390,6240,0.732445681435042,0.61393067615227,2921.72111472312,4759.04076504961,0.4773297368,1990500777984,634692064,1854393204736,389656928,0.7774977784
1097,515,175106769,3,629950311,False,1,5760,6260,6080,0.143581865291163,0.208828134390942,342.475580115833,1639.98773974915,0.09357129915,244678885376,365777984,125270027264,76384734,0.4480780304
1097,830,175106769,3,629951277,False,1,6800,5940,6050,0.239671793219528,0.379486411517946,1022.53776208022,2694.53063678898,0.1561924343,432323364864,335991024,343563509760,127504028,0.4115890044
1097,157,175106769,3,629951456,False,1,6320,6970,5670,0.342738322205515,0.285780353498214,670.557805489766,2346.40974189276,0.22336017165,593585737747.72,638024384,427832230784,182334834,0.7815798704
1097,118,175106769,2,629945892,False,1,6440,6200,5800,0.0853319216980804,0.55577152967453,1923.06103515625,3460.16455078125,0.0556102176,176696901632,81681216,157077962752,45396096,0.1000594896
1097,141,175106769,3,629949743,False,1,6050,6980,5490,0.773110254017129,0.223738910718133,464.468382017911,2075.93922991361,0.503830554839725,1365708607040,1838259816,853813562466.062,411290248.848755,2.2518682746
1097,576073704,175106769,3,629949535,False,1,6310,6270,6500,0.169652187821234,0.468052940567823,1310.78215182677,2800.49976875816,0.110561146325,298785218560,192828608,252756297728,90253997,0.2362150448
1097,141,175106769,2,629945942,False,1,5580,6830,6180,0.608325313923945,0.352663366891738,851.12685269463,2413.42575554754,0.396441359876932,1088501997120,917661516,781046357952.062,323625599.899536,1.1241353571
1097,38,175106769,1,629949491,False,0.664042532444,6170,5570,5280,0.0231020820840547,0.144696697592735,117.45743560791,811.749267578125,0.0150554656,31217203200,84937504,9976541184,12290176,0.1040484424
