"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1459105_at",-0.175684210526316,9.36858974358974,-0.920254165170597,0.363010037584842,0.727733909673996,-5.94244092549627
"1445673_at",-0.0646473684210524,7.53879487179487,-0.920238385314334,0.363018180047906,0.727733909673996,-5.94245506503641
"1419661_at",-0.0737631578947363,7.0634358974359,-0.920237088144158,0.3630188493977,0.727733909673996,-5.94245622735543
"1428938_at",0.124534210526315,8.92017948717949,0.920193525008906,0.363041328776528,0.727733909673996,-5.94249526084561
"1416603_at",-0.147063157894736,10.6108461538462,-0.920074386455537,0.363102811080421,0.727733909673996,-5.9426020024778
"1435917_at",0.0587157894736839,6.42679487179487,0.919996656638301,0.363142927756302,0.727733909673996,-5.94267163701659
"1435392_at",0.466197368421053,8.7981282051282,0.919955265198968,0.363164291222102,0.727733909673996,-5.94270871539063
"1440194_at",-0.0465315789473685,7.78576923076923,-0.919939548352048,0.363172403411019,0.727733909673996,-5.94272279409457
"1445397_at",-0.0981921052631581,6.18848717948718,-0.919913437609039,0.363185880628927,0.727733909673996,-5.94274618284588
"1436387_at",-0.23165,8.35120512820513,-0.919850278045125,0.363218482163477,0.727733909673996,-5.94280275552728
"1424921_at",-0.0699210526315789,7.8845641025641,-0.919788873429952,0.363250179656097,0.727733909673996,-5.94285775271924
"1456286_at",-0.0570736842105266,6.56520512820513,-0.919783436061434,0.363252986550439,0.727733909673996,-5.94286262254216
"1415785_a_at",-0.196315789473685,9.96864102564103,-0.919778641722544,0.363255461509829,0.727733909673996,-5.94286691643122
"1431813_at",-0.0552605263157898,6.20487179487179,-0.919765202984636,0.363262398985733,0.727733909673996,-5.94287895227259
"1459942_at",-0.135021052631579,7.01217948717949,-0.919762032708999,0.363264035588785,0.727733909673996,-5.94288179157232
"1425760_a_at",-0.130144736842105,8.55315384615385,-0.919737573452346,0.363276662441854,0.727733909673996,-5.94290369697447
"1422136_at",-0.0898394736842107,7.54971794871795,-0.919689393814737,0.363301535544623,0.727733909673996,-5.94294684442049
"1420265_x_at",0.043813157894737,8.01220512820513,0.919653193490736,0.363320224963958,0.727733909673996,-5.94297926232642
"1422297_at",-0.0679105263157895,6.35538461538462,-0.919466883502197,0.363416422532008,0.727838096745641,-5.94314608626118
"1421189_at",-0.0572973684210526,6.5125641025641,-0.919458318322642,0.363420845394982,0.727838096745641,-5.94315375483589
"1435035_at",0.0872921052631576,7.42892307692308,0.919372399708657,0.363465213738181,0.727866207448915,-5.94323067568858
"1453821_at",-0.0598473684210524,7.76225641025641,-0.919337012796199,0.363483488550735,0.727866207448915,-5.94326235473361
"1426466_s_at",-0.0459578947368428,7.29458974358974,-0.919278358233593,0.363513780756997,0.727868625274461,-5.9433148608568
"1417508_at",0.199039473684211,8.76328205128205,0.919240558805867,0.363533303177247,0.727868625274461,-5.94334869627697
"1451357_at",0.137021052631578,8.30584615384615,0.919173522943096,0.363567927129652,0.727889287359179,-5.94340869884705
"1438909_at",-0.0822184210526324,7.94720512820513,-0.919076998521569,0.363617785653616,0.727908828431013,-5.94349508872873
"1438002_at",0.118692105263157,7.00602564102564,0.919060520840944,0.363626297444201,0.727908828431013,-5.94350983547483
"1456600_a_at",-0.178421052631578,10.0859230769231,-0.918936577299276,0.363690326468203,0.727988342961918,-5.94362075098266
"1425405_a_at",-0.0489526315789473,6.61294871794872,-0.918786989907522,0.363767612811705,0.728094381881825,-5.94375459578238
"1426731_at",-0.0628236842105263,8.24225641025641,-0.918665272294975,0.363830507726602,0.728097494017845,-5.94386348843403
"1424066_at",0.0506447368421055,8.26607692307692,0.918650335251655,0.363838226603516,0.728097494017845,-5.94387685066198
"1457500_at",0.1076,6.20417948717949,0.918517503516318,0.363906873500626,0.728097494017845,-5.94399566877547
"1444919_at",-0.100155263157894,6.35474358974359,-0.918465413754319,0.363933795571604,0.728097494017845,-5.94404225862856
"1458130_at",0.129034210526315,6.37248717948718,0.918453827680194,0.363939783893583,0.728097494017845,-5.94405262104073
"1451408_at",-0.0565184210526319,7.45638461538462,-0.918423519172047,0.363955449304393,0.728097494017845,-5.94407972792742
"1427051_at",0.0491131578947371,7.27392307692308,0.918422582031296,0.36395593368674,0.728097494017845,-5.94408056606022
"1426856_at",-0.169731578947369,10.1115897435897,-0.918358127261518,0.363989249593424,0.728097494017845,-5.94413820928574
"1433576_at",-0.250157894736843,11.7138717948718,-0.918344326439953,0.363996383331876,0.728097494017845,-5.94415055114089
"1456235_at",0.145007894736842,7.08720512820513,0.918313573348033,0.364012280140545,0.728097494017845,-5.94417805250321
"1435150_at",-0.126702631578948,6.79107692307692,-0.918212930372116,0.364064307398016,0.728133123612617,-5.94426804766343
